Blog\place\continue\user\far\should\seen\other\something\which\do\want\become\don\ask\enough\here\questions\re\asked\often\there\only\course\right\who\doesn\especially\post\his\job\start\own\business\after\he\even\him\down\first\service\help\people\support\anyone\our\hard\way\able\work\your\know\making\most\ve\never\m\going\make\mean\part\personal\experience\made\will\times\those\still\ways\us\week\so\question\run\company\product\too\same\used\itself\great\always\kind\design\no\small\also\says\must\thing\wouldn\really\just\had\would\come\then\trying\d\say\such\back\took\twitter\stories\before\long\today\into\morning\monday\did\many\bad\things\each\didn\every\april\got\problem\like\trump\isn\favorite\best\me\sunday\house\some\money\world\night\love\pretty\up\my\am\old\man\does\big\getting\lot\time\kids\off\longer\than\give\live\out\easy\sometimes\turn\ever\coming\america\remember\much\school\because\read\point\white\less\them\else\little\now\internet\left\hour\feel\maybe\sure\open\call\her\she\year\everything\think\years\ago\blog\data\been\these\past\few\months\nothing\two\media\ll\later\second\where\reading\person\might\over\found\site\group\watch\see\its\facebook\behind\whether\web\let\version\series\york\stay\friends\well\went\last\around\life\end\writing\original\through\were\better\interesting\bit\rather\go\least\seems\list\stuff\any\high\appeared\next\case\online\access\president\short\recently\share\built\try\real\use\day\good\cost\days\why\they\once\someone\photos\may\san\california\important\four\five\social\possible\nbsp\matter\early\soon\example\set\said\yet\put\doing\though\probably\google\app\called\actually\while\future\news\phone\number\services\together\show\idea\website\take\top\different\link\using\another\both\based\body\look\via\home\very\find\free\get\could\create\need\comes\full\screen\happens\name\smart\living\changing\perhaps\search\results\simple\aren\already\change\game\lost\makes\street\content\tools\since\users\won\against\nearly\email\talk\software\team\line\between\deep\space\seven\war\according\during\story\three\everyone\power\having\being\apple\shows\started\until\th\water\family\buy\climate\keep\looking\movie\video\available\stop\report\security\program\forward\wanted\information\book\tell\public\came\community\project\build\means\update\hope\month\along\recent\women\u\children\check\e\head\amazon\article\million\again\videos\issue\billion\lose\system\taking\without\com\done\music\almost\self\tv\american\review\cover\whole\john\face\thought\happened\pro\state\told
Creating Passionate Users	0	0	2	0	0	0	1	1	1	2	1	0	0	0	0	1	0	1	0	0	2	0	0	0	2	0	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	4	0	1	0	3	0	0	2	1	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	4	1	0	0	0	1	2	1	2	0	0	0	0	0	0	0	1	2	0	2	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	3	1	0	0	2	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Instapundit	0	0	0	2	1	0	0	2	2	0	2	1	6	0	0	2	0	3	3	0	1	5	0	2	7	0	0	2	3	0	2	1	2	2	11	0	0	2	1	0	0	6	0	1	0	0	0	0	2	8	2	1	0	2	0	3	3	1	0	0	0	0	1	0	2	0	0	0	2	0	1	2	0	0	0	1	0	4	0	2	1	0	0	6	2	1	2	0	2	0	3	7	0	1	0	1	0	3	4	0	0	0	2	0	0	3	0	10	0	0	0	0	2	2	0	0	2	2	4	2	5	3	6	0	4	1	0	2	2	0	1	0	0	2	4	12	0	0	0	0	0	0	0	0	0	2	0	10	2	1	8	0	1	2	2	0	0	0	4	0	2	0	0	2	0	6	0	0	2	0	2	0	0	0	0	4	0	0	0	0	0	5	0	0	3	4	1	0	0	1	0	1	0	4	0	0	0	0	0	1	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	2	3	0	1	0	1	2	0	0	0	0	0	2	0	0	2	1	0	3	0	2	0	0	0	0	3	2	0	0	0	6	3	1	0	0	0	2	4	7	4	0	3	0	0	0	0	0	0	2	4	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	2	0	0	0	0	4	1	0	0	0	0	0	2	3	2	4	0	0	4	0	0	2	0	0	1	0	0	0	0	2	0	2	0	2	0	1	0	1	0	2	1	0	2	2	2	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	1	0	2	4	2	0	0	3	0	3	0	1	0	0	0	0	0	2	1	0	0	0	4	4	0	0	0	0	13	2	3	1	0	2	0	0	0	1	0	0	0	0	0	0	3	3	0	2	3	2	2	1	0	0	0	0
Jeremy Zawodny's blog	0	10	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	4	0	3	1	1	0	0	0	0	1	0	0	0	0	0	1	1	4	0	0	0	0	0	0	4	0	0	2	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	2	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	2	0	0	1	0	1	0	3	1	0	0	0	0	1	0	0	2	9	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	2	0	0	0	0	0	0	0	2	0	0	1	1	1	0	3	0	0	1	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	1	0	1	0	0	1	2	0	0	0	1	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Joi Ito's Web	0	0	0	0	1	0	0	1	2	1	0	1	0	0	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	5	0	0	0	0	1	1	0	1	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
Mashable	1	0	0	0	3	4	4	6	6	7	3	0	5	3	1	9	3	15	1	0	9	6	1	3	10	4	0	4	5	1	0	1	0	8	6	8	1	3	4	1	2	5	0	2	1	2	3	1	4	15	6	3	6	4	1	1	2	5	1	1	1	2	5	8	5	2	4	1	0	2	7	1	2	6	0	1	2	1	1	4	2	1	3	7	2	15	1	1	3	0	7	11	3	4	0	3	2	5	1	0	3	0	13	0	3	3	0	10	1	2	2	2	2	1	0	2	2	5	4	0	9	4	0	0	4	1	3	0	10	1	10	10	6	0	17	1	0	2	1	0	9	3	2	12	0	23	0	2	1	3	12	0	0	2	4	5	4	2	5	3	3	32	1	2	0	7	0	2	10	3	1	1	0	1	3	0	3	3	0	5	2	2	3	2	0	1	10	2	3	4	1	2	0	4	4	0	0	3	0	1	3	7	1	0	4	5	70	13	0	1	1	2	3	1	4	2	0	1	4	2	5	4	7	8	0	1	1	9	1	1	3	0	2	0	1	2	0	2	5	0	6	1	2	0	2	0	0	0	2	1	4	1	2	1	0	1	5	23	0	1	0	4	0	0	0	0	2	4	2	0	2	0	1	0	8	6	0	1	1	1	1	4	2	2	3	2	3	0	6	0	0	2	7	1	1	1	0	0	0	2	1	7	1	2	2	0	10	6	4	0	14	6	0	9	1	1	2	0	0	6	0	1	0	0	1	1	1	1	0	25	1	2	2	3	1	2	1	0	0	2	0	2	1	1	1	2	0	4	1	4	3	2	0	3	2	1	1	2	7	2	1	2	0	4	0	1	0	0	2	0	13	1	0	0	2	2	1	0	1	1	0	0	2	1	1	0	2	0	0	3	0	1	4	2	3	0	1	1	17	1	3	4	4	4	0	0	6	1	1	2	0	5	2	1	10	1	0	0	1	0	2	1	0	3	0	0
MichelleMalkin.com	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	2	2	1	0	0	2	1	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	1	4	1	0	1	3	3	1	0	0	0	1	0	0	0	1	0	0	1	0	2	4	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	1	0	1	0	0	0	2	7	1	0	0	0	1	0	0	3	2	0	0	1	1	0	1	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	3	1	0	0	1	3	3	0	1	3	1	0	1	0	1	0	3	0	0	0	1	0	0	0	2	0	0	1	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	1	0	0	2	0	0	1	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	7	0	0	0	0	1	0	0	0	3	0
The Viral Garden	3	1	4	1	16	3	19	9	19	40	34	10	15	3	5	25	5	4	1	9	37	16	3	7	16	2	1	43	8	1	4	24	12	8	17	19	3	2	23	5	10	68	2	3	7	0	27	2	17	70	22	4	23	20	10	18	10	20	8	7	6	1	8	47	1	12	14	6	16	5	62	0	0	13	2	6	16	1	7	13	6	0	0	19	5	10	0	3	17	3	10	21	40	31	8	23	7	5	6	8	20	10	61	3	11	8	4	9	0	0	13	25	3	6	5	14	10	12	10	6	27	0	6	2	7	57	2	0	17	3	4	3	2	3	23	68	25	2	1	5	12	6	14	26	0	5	2	10	6	3	27	2	7	2	3	11	2	3	6	1	38	10	6	0	5	50	8	3	19	0	10	4	2	4	11	2	1	5	2	19	0	32	6	5	48	0	11	25	2	26	7	2	8	123	17	5	3	18	8	6	5	15	10	12	4	0	22	11	14	1	1	1	8	1	9	2	2	12	12	7	12	7	2	5	5	1	4	36	10	5	8	1	14	5	3	12	3	8	1	0	9	8	8	0	0	1	6	8	0	4	3	20	17	17	2	10	21	90	3	14	0	12	3	0	4	5	0	135	1	14	2	3	3	4	0	13	1	4	13	5	12	0	0	5	11	8	1	1	0	5	2	5	5	18	3	7	4	3	20	30	9	6	0	0	2	8	0	23	9	6	21	8	10	8	2	3	1	2	10	2	0	2	0	3	5	2	10	2	3	1	0	4	0	15	7	3	10	11	0	0	3	1	0	5	3	2	0	6	4	0	2	5	2	3	10	5	2	21	1	2	14	0	9	0	0	2	0	3	10	0	0	0	2	0	0	0	2	12	4	0	11	0	1	11	4	5	5	2	2	1	4	4	0	0	0	7	0	1	0	2	0	3	0	1	0	3	0	4	2	22	3	6	2	4	1	0	0	4	1	1	0	11	4	0	1	3
NB Blog Feed	0	0	0	2	1	1	1	2	3	5	0	0	3	1	3	0	0	4	2	1	10	2	0	7	10	2	1	4	25	1	2	4	2	11	15	5	4	1	13	0	1	2	4	0	2	2	0	0	2	2	1	0	1	0	1	1	3	1	1	0	0	1	7	2	20	0	5	0	1	3	7	0	0	1	0	3	3	0	0	0	1	0	0	9	0	0	3	0	1	1	2	4	7	10	0	4	0	2	4	1	4	1	2	1	3	1	2	7	6	11	6	1	1	0	0	3	2	5	2	0	6	51	2	0	1	3	5	11	4	0	1	5	0	1	9	1	0	1	2	3	2	4	2	6	2	2	1	1	1	3	10	0	0	2	2	0	3	0	3	1	4	0	2	14	0	5	0	0	2	0	4	0	0	0	1	0	3	4	10	1	0	1	5	4	0	0	5	1	2	1	0	1	3	22	0	1	2	0	0	1	0	4	0	0	2	1	2	6	3	1	1	0	3	0	3	9	0	0	3	6	2	2	2	0	1	0	0	5	0	0	0	2	1	1	2	0	0	1	3	2	0	4	1	0	36	0	2	0	0	0	5	0	1	1	1	2	2	8	3	0	0	2	0	1	1	0	0	2	1	32	1	0	0	0	1	1	3	2	0	2	0	0	0	4	3	2	1	6	0	0	1	2	9	0	0	1	1	1	0	0	5	2	1	0	2	0	1	0	0	0	4	1	0	0	5	3	2	0	0	0	1	0	1	0	0	0	1	0	0	0	1	2	0	3	0	4	0	0	4	1	0	6	0	3	2	1	0	0	1	1	1	8	4	2	0	2	1	6	0	2	1	0	0	0	1	0	0	2	1	4	1	0	0	3	0	0	0	2	1	3	0	0	2	0	0	0	0	0	0	1	0	3	4	1	0	0	1	2	0	1	0	4	0	3	0	0	0	2	1	0	0	0	0	0	2	5	3	1	2	1	2	0	0	5	1	0
PaulStamatiou.com - Technology, Design and Photography	0	0	0	0	0	0	0	1	0	3	0	0	0	1	0	1	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	4	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	16	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	3	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0
Power LinePower Line	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	1	1	0	0	0	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1
O'Reilly Radar	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	3	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	2	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	7	0	0	0	10	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pharyngula	2	0	0	0	0	0	1	0	4	1	1	0	2	0	0	4	0	1	0	0	1	2	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	2	2	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	3	0	3	0	0	1	0	0	0	2	0	0	1	0	0	0	0	1	0	0	1	1	2	0	1	0	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	6	0	2	1	0	0	0	0	0	1	4	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	2	0	0	0	0	0	0	4	0	0	0	1	0	4	0	1	0	0	1	2	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	1	6	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	3	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1
Seth Godin's Blog on marketing, tribes and respect	1	0	0	0	2	0	0	4	0	2	1	0	1	0	0	1	0	1	0	1	4	2	1	0	0	0	0	0	2	1	0	0	0	0	6	2	0	0	2	1	0	3	0	0	0	0	3	0	2	4	0	0	1	1	0	0	0	2	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	4	0	1	1	2	0	2	2	0	0	1	0	1	1	0	0	2	0	1	3	0	0	1	0	0	2	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	2	1	0	0	0	0	1	1	0	1	0	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	2	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slashdot	0	0	5	0	2	1	5	0	5	1	1	2	1	0	1	0	0	1	2	1	5	2	0	0	13	0	0	0	8	0	0	1	3	6	10	1	2	5	1	3	1	7	0	1	1	0	2	0	4	2	1	1	6	2	1	2	2	2	0	2	0	0	3	9	4	2	2	1	7	4	2	0	1	8	0	2	0	5	3	0	0	0	1	2	1	4	10	1	1	1	0	4	5	2	1	3	1	1	1	3	4	0	2	0	0	0	4	1	0	5	2	2	0	0	2	4	2	2	1	0	8	0	2	0	0	1	0	0	11	0	0	1	0	0	8	7	0	1	2	2	0	0	0	8	0	1	0	5	2	0	4	0	2	1	0	1	0	0	3	0	4	15	1	1	0	6	0	2	8	1	1	1	0	0	0	0	3	0	0	11	0	0	3	3	0	9	3	3	2	3	7	0	2	1	2	1	0	4	2	1	0	12	4	1	1	12	2	11	1	3	0	0	1	0	0	2	0	1	5	1	5	1	1	1	0	1	2	9	2	0	0	0	1	3	1	0	1	5	1	0	1	1	4	5	1	0	2	1	2	0	1	6	0	0	0	1	2	7	0	0	0	3	1	1	0	0	0	1	1	0	0	2	2	0	2	17	2	2	0	2	0	7	6	4	0	4	1	0	3	3	2	0	0	1	1	1	1	1	0	2	2	1	4	2	0	2	1	0	4	1	0	5	0	0	0	1	7	2	1	0	1	0	0	0	0	0	4	2	0	1	4	0	0	1	0	4	2	1	1	0	6	0	2	1	2	3	0	1	0	2	4	0	18	1	1	0	0	0	13	4	1	2	0	1	1	0	0	1	1	0	0	2	0	14	7	0	2	0	10	0	2	2	2	1	1	2	0	0	2	2	2	2	0	5	4	0	0	0	4	3	8	0	0	0	3	0	3	0	0	1	0	2	1	0	11	0	0	0	0	0	0	0	1	0	1	4
ThinkProgress	1	0	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	3	0	0	0	3	0	0	0	0	3	2	0	0	0	3	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	2	2	0	0	0	4	0	0	0	1	0	0	0	0	0	1	2	5	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0
